REF_DATE,GEO,DGUID,Screened traffic,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Mar-20,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,204041,,,,0
Mar-20,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,99770,,,,0
Mar-20,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,100453,,,,0
Mar-20,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,7416,,,,0
Apr-20,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,123575,,,,0
Apr-20,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,112775,,,,0
Apr-20,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,80999,,,,0
Apr-20,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,10251,,,,0
Apr-20,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,21525,,,,0
Apr-20,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,10800,,,,0
Apr-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,4018,,,,0
Apr-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,3908,,,,0
Apr-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,3844,,,,0
Apr-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,64,,,,0
Apr-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,110,,,,0
Apr-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,12214,,,,0
Apr-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,11566,,,,0
Apr-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,7182,,,,0
Apr-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,849,,,,0
Apr-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,3535,,,,0
Apr-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,648,,,,0
Apr-20,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,7911,,,,0
Apr-20,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,3336,,,,0
Apr-20,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,3177,,,,0
Apr-20,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,159,,,,0
Apr-20,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,4575,,,,0
Apr-20,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,38746,,,,0
Apr-20,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,37137,,,,0
Apr-20,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,23672,,,,0
Apr-20,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,5514,,,,0
Apr-20,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,7951,,,,0
Apr-20,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,1609,,,,0
Apr-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,5888,,,,0
Apr-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,4061,,,,0
Apr-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,4026,,,,0
Apr-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,35,,,,0
Apr-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,1827,,,,0
Apr-20,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,15692,,,,0
Apr-20,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,15268,,,,0
Apr-20,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,14177,,,,0
Apr-20,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,710,,,,0
Apr-20,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,381,,,,0
Apr-20,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,424,,,,0
Apr-20,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,10115,,,,0
Apr-20,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,9685,,,,0
Apr-20,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,9510,,,,0
Apr-20,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,175,,,,0
Apr-20,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,430,,,,0
Apr-20,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,28991,,,,0
Apr-20,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,27814,,,,0
Apr-20,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,15411,,,,0
Apr-20,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,2809,,,,0
Apr-20,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,9594,,,,0
Apr-20,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,1177,,,,0
May-20,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,161137,,,,0
May-20,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,151046,,,,0
May-20,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,110271,,,,0
May-20,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,11097,,,,0
May-20,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,29678,,,,0
May-20,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,10091,,,,0
May-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,5500,,,,0
May-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,5443,,,,0
May-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,5443,,,,0
May-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,57,,,,0
May-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,17057,,,,0
May-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,16413,,,,0
May-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,8543,,,,0
May-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,1429,,,,0
May-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,6441,,,,0
May-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,644,,,,0
May-20,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,8705,,,,0
May-20,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,4671,,,,0
May-20,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,4362,,,,0
May-20,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,309,,,,0
May-20,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,4034,,,,0
May-20,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,52645,,,,0
May-20,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,50839,,,,0
May-20,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,33698,,,,0
May-20,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,4979,,,,0
May-20,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,12162,,,,0
May-20,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,1806,,,,0
May-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,6653,,,,0
May-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,5379,,,,0
May-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,5289,,,,0
May-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,90,,,,0
May-20,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,1274,,,,0
May-20,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,20458,,,,0
May-20,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,20141,,,,0
May-20,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,18832,,,,0
May-20,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,1309,,,,0
May-20,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,317,,,,0
May-20,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,13580,,,,0
May-20,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,13110,,,,0
May-20,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,12909,,,,0
May-20,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,201,,,,0
May-20,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,470,,,,0
May-20,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,36539,,,,0
May-20,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,35050,,,,0
May-20,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,21195,,,,0
May-20,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,2780,,,,0
May-20,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,11075,,,,0
May-20,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,1489,,,,0
Jun-20,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,321083,,,,0
Jun-20,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,308692,,,,0
Jun-20,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,232582,,,,0
Jun-20,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,25596,,,,0
Jun-20,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,50514,,,,0
Jun-20,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,12391,,,,0
Jun-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,9211,,,,0
Jun-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,9114,,,,0
Jun-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,9114,,,,0
Jun-20,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,97,,,,0
Jun-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,36072,,,,0
Jun-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,34882,,,,0
Jun-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,19371,,,,0
Jun-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,3512,,,,0
Jun-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,11999,,,,0
Jun-20,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,1190,,,,0
Jun-20,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,14134,,,,0
Jun-20,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,10333,,,,0
Jun-20,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,10183,,,,0
Jun-20,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,150,,,,0
Jun-20,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,3801,,,,0
Jun-20,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,102951,,,,0
Jun-20,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,100758,,,,0
Jun-20,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,65073,,,,0
